gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MonthlyCharges_x_MTM,Tenure_x_Security,MTM_x_NoSecurity,CostPerTenureMonth,Churn
Female,0,Yes,No,49.0,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,89.86,4402.43,0.0,0.0,0.0,1.7972,0
Male,0,Yes,Yes,58.0,Yes,No phone service,No,Yes,Yes,One year,Yes,Bank transfer,99.82,5820.09,0.0,58.0,0.0,1.6918644067796609,0
Female,0,No,Yes,9.0,Yes,No,DSL,No internet service,No,Two year,No,Bank transfer,59.3,563.76,0.0,0.0,0.0,5.93,0
Female,0,Yes,No,20.0,Yes,No,No,No,No,Month-to-month,No,Bank transfer,76.64,1556.95,76.64,0.0,1.0,3.6495238095238096,0
Male,0,No,No,12.0,No,No,No,No internet service,No,One year,Yes,Credit card,96.47,1154.1,0.0,0.0,0.0,7.42076923076923,0
Male,0,No,No,57.0,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,22.71,1318.79,0.0,57.0,0.0,0.39155172413793105,0
Male,0,No,Yes,46.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,54.64,2481.89,54.64,46.0,0.0,1.1625531914893616,0
Male,0,No,No,48.0,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.49,1427.81,29.49,0.0,1.0,0.6018367346938776,0
Male,1,No,Yes,45.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,98.1,4446.35,98.1,0.0,1.0,2.132608695652174,0
Male,0,No,No,38.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card,115.17,4391.31,0.0,38.0,0.0,2.953076923076923,0
Female,1,Yes,No,59.0,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,108.33,6359.03,108.33,0.0,1.0,1.8054999999999999,0
Male,0,Yes,No,12.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,109.89,1300.78,109.89,12.0,0.0,8.453076923076923,0
Male,0,No,No,50.0,Yes,Yes,No,Yes,Yes,One year,No,Credit card,55.5,2761.98,0.0,50.0,0.0,1.088235294117647,0
Female,0,Yes,No,60.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,70.06,4181.99,70.06,0.0,1.0,1.1485245901639345,0
Female,0,No,Yes,15.0,Yes,No phone service,DSL,Yes,Yes,One year,No,Mailed check,56.94,847.51,0.0,15.0,0.0,3.55875,0
Male,0,No,Yes,51.0,No,No phone service,Fiber optic,No internet service,No,Two year,No,Credit card,54.57,2781.05,0.0,0.0,0.0,1.049423076923077,0
Male,0,Yes,No,5.0,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,19.47,92.74,0.0,0.0,0.0,3.2449999999999997,0
Male,1,Yes,Yes,12.0,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,77.07,906.77,77.07,0.0,1.0,5.928461538461538,1
Female,0,Yes,Yes,28.0,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,99.31,2802.81,99.31,0.0,1.0,3.4244827586206896,0
Female,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,57.73,4095.16,0.0,71.0,0.0,0.8018055555555555,0
Male,0,No,No,27.0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,103.07,2754.37,103.07,0.0,1.0,3.6810714285714283,0
Male,0,No,No,31.0,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,62.65,1933.2,0.0,0.0,0.0,1.9578125,0
Male,0,Yes,No,55.0,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,81.95,4496.03,81.95,0.0,1.0,1.4633928571428572,0
Female,0,Yes,No,57.0,Yes,No phone service,DSL,Yes,Yes,Two year,Yes,Mailed check,19.18,1056.79,0.0,57.0,0.0,0.3306896551724138,0
Male,0,No,No,48.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Electronic check,80.07,3835.66,80.07,0.0,1.0,1.6340816326530612,0
Male,0,Yes,Yes,3.0,Yes,No,Fiber optic,No,No internet service,Two year,No,Electronic check,47.41,167.88,0.0,0.0,0.0,11.8525,0
Male,0,No,No,62.0,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,98.16,6080.83,98.16,0.0,1.0,1.558095238095238,0
Male,0,No,No,19.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,18.14,340.92,18.14,0.0,1.0,0.907,1
Female,0,Yes,No,36.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,28.94,1052.81,28.94,0.0,1.0,0.7821621621621622,0
Male,0,Yes,No,52.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,99.77,5176.1,99.77,0.0,1.0,1.8824528301886791,1
Male,1,No,No,21.0,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Electronic check,62.61,1292.96,62.61,21.0,0.0,2.8459090909090907,0
Female,0,Yes,Yes,49.0,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,44.82,2210.19,44.82,49.0,0.0,0.8964,1
Female,1,No,No,36.0,Yes,No phone service,DSL,Yes,Yes,Two year,No,Mailed check,19.9,715.98,0.0,36.0,0.0,0.5378378378378378,0
Male,0,Yes,No,12.0,Yes,No,Fiber optic,No,No internet service,One year,No,Credit card,53.91,612.62,0.0,0.0,0.0,4.146923076923077,0
Male,0,Yes,Yes,16.0,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,97.43,1567.05,0.0,0.0,0.0,5.7311764705882355,0
Female,0,Yes,Yes,55.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,70.99,3910.77,70.99,0.0,1.0,1.2676785714285714,0
Male,0,No,No,5.0,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,29.76,113.79,29.76,0.0,1.0,4.96,1
Female,0,Yes,No,28.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,55.24,1498.87,55.24,0.0,1.0,1.9048275862068966,1
Female,0,Yes,No,36.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,52.51,1876.99,52.51,0.0,1.0,1.4191891891891892,0
Female,0,No,Yes,28.0,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,28.57,850.79,0.0,28.0,0.0,0.9851724137931035,0
Male,1,No,No,30.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,54.87,1693.59,54.87,30.0,0.0,1.77,0
Female,0,No,Yes,70.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,31.85,2259.76,31.85,0.0,1.0,0.44859154929577466,0
Female,0,Yes,No,3.0,Yes,No phone service,DSL,Yes,No internet service,Two year,No,Bank transfer,89.19,252.46,0.0,3.0,0.0,22.2975,0
Male,0,No,Yes,70.0,Yes,No phone service,DSL,No internet service,No internet service,One year,No,Credit card,40.66,2829.58,0.0,0.0,0.0,0.5726760563380281,0
Female,0,Yes,Yes,52.0,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,46.84,2409.69,46.84,0.0,1.0,0.8837735849056605,0
Female,0,Yes,No,66.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,33.15,2163.17,33.15,66.0,0.0,0.49477611940298505,0
Female,0,No,Yes,46.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,97.48,4496.47,97.48,46.0,0.0,2.0740425531914894,0
Male,0,Yes,No,68.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,110.96,,110.96,0.0,1.0,1.6081159420289854,0
Male,0,Yes,Yes,6.0,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,37.3,218.75,0.0,0.0,0.0,5.328571428571428,0
Female,0,No,No,52.0,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,70.74,3667.52,0.0,0.0,0.0,1.3347169811320754,0
Male,0,Yes,Yes,51.0,Yes,No phone service,Fiber optic,No,No,One year,No,Bank transfer,109.01,5541.02,0.0,0.0,0.0,2.096346153846154,0
Female,0,No,No,67.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,112.32,7521.1,112.32,0.0,1.0,1.6517647058823528,0
Female,0,Yes,Yes,6.0,Yes,No,Fiber optic,No internet service,Yes,One year,No,Electronic check,31.85,173.86,0.0,0.0,0.0,4.55,0
Female,0,No,No,37.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,77.92,2854.85,77.92,0.0,1.0,2.0505263157894738,0
Male,1,No,Yes,37.0,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Mailed check,68.5,2538.11,0.0,37.0,0.0,1.8026315789473684,0
Female,0,Yes,No,7.0,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,58.91,396.27,0.0,0.0,0.0,7.36375,0
Male,0,No,No,45.0,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,99.48,4466.09,99.48,0.0,1.0,2.162608695652174,0
Female,0,No,Yes,35.0,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,20.58,720.59,20.58,35.0,0.0,0.5716666666666667,0
Male,0,Yes,Yes,36.0,Yes,No,No,No,Yes,Two year,Yes,Credit card,102.18,3637.07,0.0,0.0,0.0,2.7616216216216216,0
Male,0,No,Yes,49.0,Yes,No,DSL,No,No,One year,No,Mailed check,41.49,2002.37,0.0,0.0,0.0,0.8298000000000001,0
Female,0,Yes,Yes,54.0,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,32.4,1752.22,0.0,0.0,0.0,0.5890909090909091,0
Female,1,No,No,48.0,Yes,No phone service,Fiber optic,No,No internet service,Two year,No,Mailed check,81.05,3867.13,0.0,0.0,0.0,1.6540816326530612,0
Female,1,Yes,No,28.0,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.15,3141.16,112.15,28.0,0.0,3.867241379310345,0
Male,0,No,No,69.0,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,69.85,4804.97,69.85,0.0,1.0,0.9978571428571428,0
Female,0,No,No,16.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Mailed check,114.38,1835.66,114.38,16.0,0.0,6.728235294117646,0
Female,0,Yes,Yes,25.0,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,79.4,1952.98,79.4,0.0,1.0,3.053846153846154,0
Female,0,Yes,Yes,35.0,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Credit card,77.61,2699.75,0.0,35.0,0.0,2.1558333333333333,0
Female,0,Yes,Yes,23.0,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,36.6,873.88,36.6,0.0,1.0,1.5250000000000001,1
Male,0,No,Yes,25.0,No,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,32.83,828.12,32.83,0.0,1.0,1.2626923076923076,0
Male,0,No,No,66.0,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,81.01,5365.2,81.01,0.0,1.0,1.2091044776119404,0
Female,0,Yes,Yes,11.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,24.23,266.7,24.23,11.0,0.0,2.0191666666666666,0
Female,0,No,Yes,37.0,Yes,No phone service,Fiber optic,No,No internet service,Two year,No,Bank transfer,115.34,4242.15,0.0,0.0,0.0,3.035263157894737,0
Male,0,No,Yes,34.0,Yes,Yes,No,No internet service,No,One year,Yes,Credit card,45.82,1543.08,0.0,0.0,0.0,1.3091428571428572,0
Male,1,No,No,7.0,Yes,No phone service,Fiber optic,No,No,One year,No,Credit card,64.34,437.28,0.0,0.0,0.0,8.0425,0
Female,0,No,Yes,15.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,36.23,530.42,36.23,15.0,0.0,2.264375,0
Female,0,No,No,20.0,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,63.02,1286.58,63.02,0.0,1.0,3.000952380952381,1
Male,0,Yes,No,34.0,Yes,No phone service,No,No,Yes,One year,Yes,Credit card,41.11,1393.19,0.0,0.0,0.0,1.1745714285714286,0
Female,0,Yes,No,30.0,No,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,101.84,3027.35,101.84,0.0,1.0,3.2851612903225806,0
Female,0,No,No,43.0,Yes,Yes,DSL,Yes,No internet service,One year,No,Electronic check,24.33,1032.55,0.0,43.0,0.0,0.5529545454545454,0
Male,1,No,No,27.0,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,59.62,1617.84,59.62,0.0,1.0,2.129285714285714,0
Male,0,Yes,No,56.0,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,94.75,5275.67,94.75,0.0,1.0,1.662280701754386,0
Female,0,No,No,27.0,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,106.44,2895.64,106.44,0.0,1.0,3.801428571428571,0
Male,1,No,No,61.0,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,114.74,7028.21,114.74,61.0,0.0,1.8506451612903225,0
Male,0,No,No,71.0,Yes,Yes,DSL,No internet service,Yes,One year,No,Credit card,23.74,1668.64,0.0,0.0,0.0,0.3297222222222222,0
Male,0,Yes,Yes,48.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Mailed check,31.14,1505.23,31.14,0.0,1.0,0.6355102040816326,0
Female,1,No,No,8.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,42.78,361.14,42.78,8.0,0.0,4.753333333333334,0
Male,0,Yes,No,64.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,113.52,7244.82,113.52,0.0,1.0,1.7464615384615385,0
Male,0,No,No,58.0,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Mailed check,114.87,6654.02,0.0,0.0,0.0,1.946949152542373,0
Male,0,Yes,No,40.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,75.54,3016.07,75.54,40.0,0.0,1.842439024390244,0
Female,0,No,No,25.0,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,91.37,2291.65,0.0,25.0,0.0,3.5142307692307693,0
Female,0,Yes,No,51.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Electronic check,64.91,3339.54,64.91,0.0,1.0,1.2482692307692307,0
Male,0,No,No,44.0,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,108.42,4765.11,108.42,44.0,0.0,2.4093333333333335,0
Male,1,No,No,55.0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,28.92,1559.93,0.0,55.0,0.0,0.5164285714285715,0
Male,0,No,No,46.0,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,98.24,4483.46,98.24,0.0,1.0,2.0902127659574465,0
Female,0,No,Yes,59.0,Yes,No phone service,No,No,Yes,Month-to-month,No,Electronic check,65.77,3864.8,65.77,0.0,1.0,1.0961666666666665,0
Female,0,Yes,Yes,69.0,Yes,No phone service,No,No,Yes,One year,No,Electronic check,63.49,4374.8,0.0,0.0,0.0,0.907,0
Male,1,Yes,No,54.0,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,74.85,4065.5,74.85,0.0,1.0,1.3609090909090908,0
Male,0,No,Yes,23.0,Yes,No phone service,Fiber optic,No,Yes,One year,No,Mailed check,65.48,1470.93,0.0,0.0,0.0,2.7283333333333335,0
Female,0,No,Yes,65.0,No,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,103.37,6715.02,103.37,0.0,1.0,1.5662121212121214,0
Female,0,No,No,59.0,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,42.04,2509.58,0.0,59.0,0.0,0.7006666666666667,0
Male,0,No,No,34.0,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card,30.66,1049.96,0.0,34.0,0.0,0.876,0
Male,1,No,Yes,5.0,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,82.0,384.8,82.0,0.0,1.0,13.666666666666666,1
Female,1,Yes,Yes,68.0,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,93.12,6335.13,93.12,68.0,0.0,1.3495652173913044,1
Female,0,Yes,No,39.0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,67.53,2632.07,67.53,0.0,1.0,1.68825,1
Female,0,Yes,No,29.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,83.12,2434.75,83.12,0.0,1.0,2.7706666666666666,0
Male,0,No,No,44.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Credit card,66.12,2923.08,0.0,0.0,0.0,1.4693333333333334,0
Male,0,No,Yes,5.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,101.26,510.99,101.26,5.0,0.0,16.87666666666667,0
Female,0,Yes,No,59.0,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Bank transfer,89.11,5267.76,89.11,59.0,0.0,1.4851666666666667,0
Female,0,Yes,No,13.0,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,114.01,1481.97,114.01,0.0,1.0,8.143571428571429,0
Female,0,Yes,No,19.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,78.56,1476.3,78.56,0.0,1.0,3.928,1
Male,1,No,No,40.0,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,85.48,3432.59,85.48,0.0,1.0,2.084878048780488,1
Female,0,No,No,48.0,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,71.17,3401.63,71.17,0.0,1.0,1.4524489795918367,0
Male,0,Yes,No,2.0,No,No phone service,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,72.41,150.95,72.41,2.0,0.0,24.136666666666667,1
Male,0,No,No,42.0,Yes,No,Fiber optic,No internet service,No,Two year,No,Credit card,25.82,1097.34,0.0,0.0,0.0,0.6004651162790697,0
Female,0,Yes,No,12.0,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,62.6,725.04,62.6,12.0,0.0,4.815384615384615,1
Female,0,No,No,68.0,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,41.68,2828.64,41.68,0.0,1.0,0.6040579710144928,1
Female,0,No,No,27.0,Yes,Yes,No,Yes,No internet service,One year,No,Credit card,,3129.33,0.0,27.0,0.0,4.099642857142857,0
Female,0,No,No,35.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,107.73,3796.1,107.73,0.0,1.0,2.9925,0
Male,0,No,No,45.0,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.96,2660.66,58.96,0.0,1.0,1.2817391304347827,0
Female,1,Yes,No,12.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,28.84,341.3,28.84,12.0,0.0,2.2184615384615385,0
Male,1,No,No,12.0,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,56.48,,0.0,0.0,0.0,4.344615384615384,0
Male,0,No,No,69.0,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,117.38,8084.62,117.38,0.0,1.0,1.6768571428571428,1
Female,0,Yes,No,41.0,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Electronic check,24.82,1015.0,0.0,0.0,0.0,0.590952380952381,0
Female,0,No,Yes,17.0,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer,108.12,1862.65,0.0,17.0,0.0,6.006666666666667,0
Female,0,No,Yes,48.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,28.62,1359.94,28.62,0.0,1.0,0.5840816326530612,0
Male,1,Yes,No,64.0,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,73.72,4691.37,73.72,0.0,1.0,1.134153846153846,0
Female,1,No,Yes,55.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,104.82,5783.41,104.82,0.0,1.0,1.8717857142857142,0
Male,0,Yes,No,29.0,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,79.83,2306.48,79.83,0.0,1.0,2.661,0
Female,0,No,Yes,47.0,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,35.41,1643.27,35.41,0.0,1.0,0.7377083333333333,0
Female,0,No,No,64.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,117.56,7523.2,117.56,0.0,1.0,1.8086153846153847,0
Female,0,No,No,18.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,104.11,1866.0,104.11,0.0,1.0,5.479473684210526,1
Male,1,No,No,57.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,33.11,1887.0,33.11,57.0,0.0,0.5708620689655173,0
Male,0,No,No,71.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,69.74,4960.01,69.74,71.0,0.0,0.9686111111111111,0
Male,0,Yes,No,25.0,Yes,No phone service,DSL,Yes,No internet service,One year,No,Electronic check,82.92,2078.74,0.0,25.0,0.0,3.189230769230769,0
Female,0,No,Yes,64.0,Yes,Yes,DSL,Yes,Yes,One year,Yes,Mailed check,77.01,4936.23,0.0,64.0,0.0,1.1847692307692308,0
Female,0,Yes,No,2.0,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Mailed check,53.4,107.96,0.0,0.0,0.0,17.8,0
Male,0,No,Yes,27.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer,99.77,2656.58,99.77,0.0,1.0,3.5632142857142854,0
Female,1,No,No,20.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,45.9,918.01,45.9,0.0,1.0,2.1857142857142855,1
Female,0,No,No,3.0,No,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,48.35,117.57,48.35,0.0,1.0,12.0875,1
Male,0,Yes,No,43.0,Yes,No phone service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,72.7,3110.0,72.7,43.0,0.0,1.6522727272727273,0
Male,0,Yes,No,38.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,24.33,908.74,24.33,0.0,1.0,0.6238461538461538,0
Female,0,Yes,No,27.0,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Bank transfer,25.81,706.61,25.81,0.0,1.0,0.9217857142857142,0
Female,0,No,Yes,62.0,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,114.65,7070.83,114.65,62.0,0.0,1.81984126984127,0
Male,0,Yes,No,18.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,61.38,1099.15,61.38,18.0,0.0,3.230526315789474,0
Female,0,No,Yes,59.0,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,74.4,4385.98,74.4,0.0,1.0,1.24,1
Female,0,No,No,46.0,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,117.05,5398.07,0.0,0.0,0.0,2.4904255319148936,0
Female,0,Yes,No,64.0,No,Yes,Fiber optic,No,No,One year,No,Electronic check,115.54,7394.81,0.0,0.0,0.0,1.7775384615384617,0
Female,0,No,No,1.0,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,95.11,104.29,95.11,0.0,1.0,47.555,1
Female,1,Yes,No,69.0,Yes,No phone service,DSL,Yes,No internet service,One year,No,Mailed check,76.58,5284.58,0.0,69.0,0.0,1.094,0
Male,0,Yes,Yes,1.0,No,No phone service,No,No internet service,Yes,Month-to-month,No,Electronic check,42.87,75.34,42.87,0.0,1.0,21.435,0
Male,0,Yes,Yes,51.0,Yes,No phone service,DSL,No,No,One year,Yes,Electronic check,36.19,1835.29,0.0,0.0,0.0,0.6959615384615384,0
Male,0,No,No,54.0,Yes,No,No,Yes,Yes,One year,Yes,Credit card,29.93,1661.13,0.0,54.0,0.0,0.5441818181818182,0
Female,0,No,Yes,12.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,55.4,652.0,55.4,0.0,1.0,4.2615384615384615,0
Male,0,No,No,3.0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,44.42,147.19,44.42,3.0,0.0,11.105,0
Male,0,Yes,No,3.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,102.43,336.17,102.43,0.0,1.0,25.6075,1
Female,0,Yes,No,10.0,Yes,No phone service,Fiber optic,No,No,One year,Yes,Bank transfer,109.97,1094.36,0.0,0.0,0.0,9.997272727272728,0
Male,0,Yes,No,11.0,No,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.5,860.46,78.5,0.0,1.0,6.541666666666667,1
Male,0,No,No,69.0,No,No,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,83.26,5716.48,0.0,69.0,0.0,1.1894285714285715,0
Male,1,No,No,15.0,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Credit card,71.51,1138.91,0.0,0.0,0.0,4.469375,0
Male,0,Yes,No,58.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,29.07,1680.42,29.07,58.0,0.0,0.49271186440677966,1
Male,1,Yes,No,5.0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,103.72,545.73,103.72,5.0,0.0,17.286666666666665,0
Female,0,Yes,No,47.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,21.89,1013.45,21.89,47.0,0.0,0.4560416666666667,0
Male,0,No,Yes,33.0,No,No,Fiber optic,Yes,Yes,One year,No,Credit card,85.5,2792.36,0.0,33.0,0.0,2.514705882352941,0
Male,0,No,No,39.0,No,No phone service,No,No internet service,Yes,Two year,No,Bank transfer,34.66,1337.99,0.0,0.0,0.0,0.8664999999999999,0
